,Berichtsstart,Berichtsende,Anzeigenname,Auslieferung der Werbeanzeige,Name der Anzeigengruppe,Gebot,Art des Gebots,Budget der Anzeigengruppe,Art des Budgets für Anzeigengruppe,Letzte bedeutende Änderung,Attributionseinstellung,Ergebnisse,Indikator für Ergebnisse,Reichweite,Impressionen,Kosten pro Ergebnis,Ranking Qualität,Ranking Interaktionsrate,Ranking Conversion Rate,Ausgegebener Betrag (EUR),Ende,Kampagnenname,Kampagnen-ID,ID der Anzeigengruppe,Anzeigen-ID,Auslieferung der Anzeigengruppe,CPC (alle) (EUR),CTR (alle),Klicks (alle),Leads,Website-Leads,Prefix,Detail,Gender,Lookalike,Age,Placement,Numm,Lng,Interest,id
3016,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 D,not_delivering,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / D,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-08-09T10:37:27+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,2️⃣ ✅ GG_1_CBO_Restart_09.08.2022 / PKV / Leadgenerierung Versicherungsvermittlung,23851464204550117,23851464204480117,23851464204540117,inactive,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3017,2022-08-31,2022-08-31,KW_38_KW26_finstone_Vergleich_Feed_79s,not_delivering,I_(RET)_M/W_20-40_DE_Story_Placement,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-30T13:48:08+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG / PKV / finstone / Power 5 / 29.09.2022,23851974112420117,23851985198250117,23851985198260117,not_delivering,0.0,0.0,0,,,GG,0,M,LLA 1%,20-40,Story,0,DE,0,63228
3018,2022-08-31,2022-08-31,KW_36_01@1x.jpg,active,GG_PKV / finstone AV / TOF / 20-40 / MW / DE / Premium Placement / 003,0.0,ABSOLUTE_OCPM,20,Täglich,0,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG 1 / Finstone AV / ABO / 08.09.2022 / Leadgenerierung Versicherungsvermittlung,23851752244000117,23851752381760117,23851752381750117,active,0.0,0.0,0,,,GG,TOF,MW,LLA 1%,20-40,Premium Placement,003,DE,0,63228
3019,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 A,active,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / B,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-14T10:30:21+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG 1 / SCALE /  CBO / PKV / finonova / Leadgenerierung Versicherungsvermittlung,23851684152080117,23851684152150117,23851684152130117,active,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3020,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 A,not_delivering,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / B,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-08-09T10:37:34+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,2️⃣ ✅ GG_1_CBO_Restart_09.08.2022 / PKV / Leadgenerierung Versicherungsvermittlung,23851464204550117,23851464204470117,23851464204530117,inactive,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3021,2022-08-31,2022-08-31,KW_38_KW26_finstone_Vergleich_Feed_v2.png,not_delivering,I_(RET)_M/W_20-40_DE_Story_Placement,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-30T13:48:08+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG / PKV / finstone / Power 5 / 29.09.2022,23851974112420117,23851985198250117,23851985198240117,not_delivering,0.0,0.0,0,,,GG,0,M,LLA 1%,20-40,Story,0,DE,0,63228
3022,2022-08-31,2022-08-31,KW_36_Copy+Image_4_5_05@1x.jpg,not_delivering,GG_PKV / finstone AV / TOF / 20-40 / MW / DE / Premium Placement / 002,0.0,ABSOLUTE_OCPM,10,Täglich,2022-09-10T21:41:43+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG 1 / Finstone AV / ABO / 08.09.2022 / Leadgenerierung Versicherungsvermittlung,23851752244000117,23851752345830117,23851752345840117,inactive,0.0,0.0,0,,,GG,TOF,MW,LLA 1%,20-40,Premium Placement,002,DE,0,63228
3023,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 E,not_delivering,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / E,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-08-09T10:37:26+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,2️⃣ ✅ GG_1_CBO_Restart_09.08.2022 / PKV / Leadgenerierung Versicherungsvermittlung,23851464204550117,23851464204490117,23851464204520117,not_delivering,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3024,2022-08-31,2022-08-31,KW_38_KW26_finstone_Vergleich_Feed_v2.png,not_delivering,I_(Broad)_M/W_20-40_DE_Story_Placement,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-30T13:48:09+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG / PKV / finstone / Power 5 / 29.09.2022,23851974112420117,23851985170030117,23851985170050117,not_delivering,0.0,0.0,0,,,GG,0,M,LLA 1%,20-40,Story,0,DE,0,63228
3025,2022-08-31,2022-08-31,KW_36_Copy+Image_4_5_00@1x.jpg,not_delivering,GG_PKV / finstone AV / TOF / 20-40 / MW / DE / Premium Placement / 001,0.0,ABSOLUTE_OCPM,15,Täglich,0,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG 1 / Finstone AV / ABO / 08.09.2022 / Leadgenerierung Versicherungsvermittlung,23851752244000117,23851752244180117,23851752244220117,inactive,0.0,0.0,0,,,GG,TOF,MW,LLA 1%,20-40,Premium Placement,001,DE,0,63228
3026,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 B,not_delivering,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / C,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-08-09T10:37:31+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,2️⃣ ✅ GG_1_CBO_Restart_09.08.2022 / PKV / Leadgenerierung Versicherungsvermittlung,23851464204550117,23851464204460117,23851464204510117,inactive,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3027,2022-08-31,2022-08-31,KW_38_KW26_finstone_Vergleich_Feed_79s,not_delivering,I_(Broad)_M/W_20-40_DE_Story_Placement,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-30T13:48:09+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG / PKV / finstone / Power 5 / 29.09.2022,23851974112420117,23851985170030117,23851985170040117,not_delivering,0.0,0.0,0,,,GG,0,M,LLA 1%,20-40,Story,0,DE,0,63228
3028,2022-08-31,2022-08-31,finestone_KW28_00003_PKVimAlter_Feed_1_2.png,not_delivering,GG_PT / 20-40 / MW / DE / Feed+Story /  01.09.2022 / Excl. Lead 180D,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-01T13:39:07+0200,7 Tage (Klick) oder 1 Tag (Aufruf),0.0,reach,0,0,,–,–,–,0.0,Fortlaufend,finstone Test / Leadgenerierung Versicherungsvermittlung,23851684005410117,23851684005600117,23851684005690117,not_delivering,0.0,0.0,0,,,GG,Lead,MW,LLA 1%,20-40,Feed,180D,DE,0,63228
3029,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 C,not_delivering,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / A,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-08-09T10:37:32+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,2️⃣ ✅ GG_1_CBO_Restart_09.08.2022 / PKV / Leadgenerierung Versicherungsvermittlung,23851464204550117,23851464204450117,23851464204500117,inactive,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3030,2022-08-31,2022-08-31,KW_38_KW26_finstone_Vergleich_Feed_v2.png,not_delivering,I_(LLA 1% Stacked)_M/W_20-40_DE_Story_Placement,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-30T13:49:53+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG / PKV / finstone / Power 5 / 29.09.2022,23851974112420117,23851984847870117,23851984847880117,not_delivering,0.0,0.0,0,,,GG,0,M,(LLA 1% Stacked),20-40,Story,0,DE,0,63228
3031,2022-08-31,2022-08-31,KW_38_KW26_finstone_Vergleich_Feed_79s,not_delivering,I_(LLA 1% Stacked)_M/W_20-40_DE_Story_Placement,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-30T13:49:53+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG / PKV / finstone / Power 5 / 29.09.2022,23851974112420117,23851984847870117,23851984847860117,not_delivering,0.0,0.0,0,,,GG,0,M,(LLA 1% Stacked),20-40,Story,0,DE,0,63228
3032,2022-08-31,2022-08-31,KW_34_Messenger_00@1x.jpg,not_delivering,GG_PT / 20-40 / MW / DE / Leadformular Test / Feed+Story / 07.09.2022 / Excl. Lead 180D / 002,0.0,ABSOLUTE_OCPM,30,Täglich,2022-09-07T14:27:03+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG / 0 / ABO / Creative Test / Messaging Journey / Leadgenerierung Versicherungsvermittlung,23851624566890117,23851740338140117,23851740338160117,inactive,0.0,0.0,0,,,GG,Lead,MW,LLA 1%,20-40,Feed,180D,DE,0,63228
3033,2022-08-31,2022-08-31,KW_34_Messenger_01@1x.jpg,not_delivering,GG_PT / 20-40 / MW / DE / Leadformular Test / Feed+Story / 26.08.2022 / Excl. Lead 180D,0.0,ABSOLUTE_OCPM,36,Täglich,0,7 Tage (Klick) oder 1 Tag (Aufruf),,,215,222,,–,–,–,6.3,Fortlaufend,GG / 0 / ABO / Creative Test / Messaging Journey / Leadgenerierung Versicherungsvermittlung,23851624566890117,23851624566960117,23851624597780117,inactive,3.15,0.900901,2,,,GG,Lead,MW,LLA 1%,20-40,Feed,180D,DE,0,63228
3034,2022-08-31,2022-08-31,KW_38_KW26_finstone_Vergleich_Feed_79s,not_delivering,I_(Interest Stack)_M/W_20-40_DE_Story_Placement,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-30T13:56:46+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG / PKV / finstone / Power 5 / 29.09.2022,23851974112420117,23851974112490117,23851984511860117,not_delivering,0.0,0.0,0,,,GG,0,M,LLA 1%,20-40,Story,0,DE,0,63228
3035,2022-08-31,2022-08-31,KW_36_Messenger_02@1x.jpg,not_delivering,GG_PT / 20-40 / MW / DE / Leadformular Test / Feed+Story / 07.09.2022 / Excl. Lead 180D / 002,0.0,ABSOLUTE_OCPM,30,Täglich,2022-09-07T14:27:03+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG / 0 / ABO / Creative Test / Messaging Journey / Leadgenerierung Versicherungsvermittlung,23851624566890117,23851740338140117,23851740338150117,inactive,0.0,0.0,0,,,GG,Lead,MW,LLA 1%,20-40,Feed,180D,DE,0,63228
3036,2022-08-31,2022-08-31,00078s / AI / SplitS / 17.08.22,not_delivering,AI_1.0_Pred11.08._I / AI_Pix / finonova / MW / 20-40 / Selbstständige / Plcmt. all / Acopy 1209 – F,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-02T12:22:23+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG 1 / SCALE /  CBO / PKV / finonova / Leadgenerierung Versicherungsvermittlung,23851578008780117,23851578008930117,23851578008980117,inactive,0.0,0.0,0,,,GG,0,MW,LLA 1%,20-40,Plcmt. all,Pred11.08.,DE,0,63228
3037,2022-08-31,2022-08-31,KW_38_KW26_finstone_Vergleich_Feed_v2.png,not_delivering,I_(Interest Stack)_M/W_20-40_DE_Story_Placement,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-30T13:56:46+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG / PKV / finstone / Power 5 / 29.09.2022,23851974112420117,23851974112490117,23851974112500117,not_delivering,0.0,0.0,0,,,GG,0,M,LLA 1%,20-40,Story,0,DE,0,63228
3038,2022-08-31,2022-08-31,00078s / AI / SplitS / 17.08.22,not_delivering,AI_1.0_Pred11.08._II / AI_Pix / finonova / MW / 20-40 / Broad / Plcmt. all / Acopy 1209 – E,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-02T12:22:23+0200,7 Tage (Klick) oder 1 Tag (Aufruf),7.0,actions:onsite_conversion.lead_grouped,41234,42907,58.722857142857,–,–,–,411.06,Fortlaufend,GG 1 / SCALE /  CBO / PKV / finonova / Leadgenerierung Versicherungsvermittlung,23851578008780117,23851578008950117,23851578008910117,not_delivering,0.436833,2.193115,941,7.0,,GG,0,MW,LLA 1%,20-40,Broad,Pred11.08.,DE,0,63228
3039,2022-08-31,2022-08-31,00078s / AI / SplitS / 17.08.22,not_delivering,AI_1.0_Pred11.08._II / AI_Pix / finonova / MW / 20-40 / Broad / Plcmt. all / Acopy 1209 – A,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-02T12:22:23+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG 1 / SCALE /  CBO / PKV / finonova / Leadgenerierung Versicherungsvermittlung,23851578008780117,23851578008970117,23851578008900117,inactive,0.0,0.0,0,,,GG,0,MW,LLA 1%,20-40,Broad,Pred11.08.,DE,0,63228
3040,2022-08-31,2022-08-31,00078s / AI / SplitS / 17.08.22,not_delivering,AI_1.0_Pred11.08._I / AI_Pix / finonova / MW / 20-40 / Selbstständige / Plcmt. all / Acopy 1209 –B,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-02T12:22:23+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG 1 / SCALE /  CBO / PKV / finonova / Leadgenerierung Versicherungsvermittlung,23851578008780117,23851578008940117,23851578008890117,inactive,0.0,0.0,0,,,GG,0,MW,LLA 1%,20-40,Plcmt. all,Pred11.08.,DE,0,63228
3041,2022-08-31,2022-08-31,00078s / AI / SplitS / 17.08.22,not_delivering,AI_1.0_Pred11.08._I / AI_Pix / finonova / MW / 20-40 / Selbstständige / Plcmt. all / Acopy 1209 – C,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-02T12:22:23+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG 1 / SCALE /  CBO / PKV / finonova / Leadgenerierung Versicherungsvermittlung,23851578008780117,23851578008960117,23851578008880117,inactive,0.0,0.0,0,,,GG,0,MW,LLA 1%,20-40,Plcmt. all,Pred11.08.,DE,0,63228
3042,2022-08-31,2022-08-31,00078s / AI / SplitS / 17.08.22,not_delivering,AI_1.0_Pred11.08._II / AI_Pix / finonova / MW / 20-40 / Broad / Plcmt. all / Acopy 1209 – D,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-09-02T12:22:23+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG 1 / SCALE /  CBO / PKV / finonova / Leadgenerierung Versicherungsvermittlung,23851578008780117,23851578008920117,23851578008870117,inactive,0.0,0.0,0,,,GG,0,MW,LLA 1%,20-40,Broad,Pred11.08.,DE,0,63228
3043,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 A,not_delivering,GG6PT / 20-40 / MW / Forbes / DE / Premium Placement / Exel. Lead 180D / – Copy,0.0,ABSOLUTE_OCPM,20,Täglich,0,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG 1 / ABO / finonove / Audience Testing / Leadgenerierung Versicherungsvermittlung,23851542717320117,23851542803770117,23851542803780117,inactive,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3044,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 A,not_delivering,GG6PT / 20-40 / MW / Stacked Luxury Sports / DE / Premium Placement / Exel. Lead 180D I,0.0,ABSOLUTE_OCPM,20,Täglich,0,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG 1 / ABO / finonove / Audience Testing / Leadgenerierung Versicherungsvermittlung,23851542717320117,23851542717360117,23851542717350117,inactive,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3045,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 A,not_delivering,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / F,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-08-18T12:47:42+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,2️⃣ ✅ GG_1_CBO_Scale_29.06.2022 / PKV / Leadgenerierung Versicherungsvermittlung,23851126292130117,23851541880820117,23851541880850117,not_delivering,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3046,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 A,not_delivering,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / G,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-08-18T12:47:42+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,2️⃣ ✅ GG_1_CBO_Scale_29.06.2022 / PKV / Leadgenerierung Versicherungsvermittlung,23851126292130117,23851541880830117,23851541880840117,inactive,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3047,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 A,not_delivering,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / J,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-08-18T12:47:40+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,2️⃣ ✅ GG_1_CBO_Scale_29.06.2022 / PKV / Leadgenerierung Versicherungsvermittlung,23851126292130117,23851541880870117,23851541880800117,inactive,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3048,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 A,not_delivering,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / I,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-08-18T12:47:49+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,2️⃣ ✅ GG_1_CBO_Scale_29.06.2022 / PKV / Leadgenerierung Versicherungsvermittlung,23851126292130117,23851541880860117,23851541880790117,inactive,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3049,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 A,not_delivering,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / H,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,2022-08-18T12:47:42+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,2️⃣ ✅ GG_1_CBO_Scale_29.06.2022 / PKV / Leadgenerierung Versicherungsvermittlung,23851126292130117,23851541880810117,23851541880780117,inactive,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3050,2022-08-31,2022-08-31,Finanzingenieur_AV_KW36_10008_IMG_Feed_v1.1.jpg,not_delivering,GG_PKV / finstone AV / TOF / 20-40 / MW / DE / Premium Placement / 010,0.0,ABSOLUTE_OCPM,20,Täglich,2022-09-21T17:06:06+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG 1 / Finstone AV / ABO / 08.09.2022 / Leadgenerierung Versicherungsvermittlung,23851752244000117,23851884971990117,23851884998150117,inactive,0.0,0.0,0,,,GG,TOF,MW,LLA 1%,20-40,Premium Placement,010,DE,0,63228
3051,2022-08-31,2022-08-31,Finanzingenieur_AV_KW36_10007_IMG_Feed_v1.1.jpg,not_delivering,GG_PKV / finstone AV / TOF / 20-40 / MW / DE / Premium Placement / 010,0.0,ABSOLUTE_OCPM,20,Täglich,2022-09-21T17:06:06+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG 1 / Finstone AV / ABO / 08.09.2022 / Leadgenerierung Versicherungsvermittlung,23851752244000117,23851884971990117,23851884992370117,inactive,0.0,0.0,0,,,GG,TOF,MW,LLA 1%,20-40,Premium Placement,010,DE,0,63228
3052,2022-08-31,2022-08-31,Finanzingenieur_AV_KW36_10009_IMG_Feed_v1.1.jpg,not_delivering,GG_PKV / finstone AV / TOF / 20-40 / MW / DE / Premium Placement / 010,0.0,ABSOLUTE_OCPM,20,Täglich,2022-09-21T17:06:06+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG 1 / Finstone AV / ABO / 08.09.2022 / Leadgenerierung Versicherungsvermittlung,23851752244000117,23851884971990117,23851884971980117,inactive,0.0,0.0,0,,,GG,TOF,MW,LLA 1%,20-40,Premium Placement,010,DE,0,63228
3053,2022-08-31,2022-08-31,00064c / AI / IGBox / 17.08.22,not_delivering,AI_1.0_Pred11.08._I / AI_Pix / finonova / MW / 20-40 / Selbstständige / Plcmt. all / Acopy 1209,0.0,ABSOLUTE_OCPM,20,Täglich,2022-08-23T20:03:40+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,AI_1.0_Pred11.08._I / AI_Pix / 17.08.22 / ABO / finonova / PKV / Leadgenerierung Versicherungsvermittlung,23851533077180117,23851534908440117,23851534908490117,not_delivering,0.0,0.0,0,,,GG,0,MW,LLA 1%,20-40,Plcmt. all,Pred11.08.,DE,0,63228
3054,2022-08-31,2022-08-31,00071cs / 2xS / 17.08.22,not_delivering,AI_1.0_Pred11.08._I / AI_Pix / finonova / MW / 20-40 / Selbstständige / Plcmt. all / Acopy 1209,0.0,ABSOLUTE_OCPM,20,Täglich,2022-08-23T20:04:14+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,AI_1.0_Pred11.08._I / AI_Pix / 17.08.22 / ABO / finonova / PKV / Leadgenerierung Versicherungsvermittlung,23851533077180117,23851534906850117,23851534906890117,not_delivering,0.0,0.0,0,,,GG,0,MW,LLA 1%,20-40,Plcmt. all,Pred11.08.,DE,0,63228
3055,2022-08-31,2022-08-31,00078s / AI / SplitS / 17.08.22,not_delivering,AI_1.0_Pred11.08._I / AI_Pix / finonova / MW / 20-40 / Selbstständige / Plcmt. all / Acopy 1209,0.0,ABSOLUTE_OCPM,21.4,Täglich,2022-08-17T21:00:12+0200,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,AI_1.0_Pred11.08._I / AI_Pix / 17.08.22 / ABO / finonova / PKV / Leadgenerierung Versicherungsvermittlung,23851533077180117,23851533077250117,23851533077300117,not_delivering,0.0,0.0,0,,,GG,0,MW,LLA 1%,20-40,Plcmt. all,Pred11.08.,DE,0,63228
3056,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 C,not_delivering,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / A,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,0,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG_1_CBO_Restart_17.08.2022 / PKV / Leadgenerierung Versicherungsvermittlung,23851524234620117,23851524234640117,23851524234700117,not_delivering,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3057,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 B,not_delivering,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / C,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,0,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG_1_CBO_Restart_17.08.2022 / PKV / Leadgenerierung Versicherungsvermittlung,23851524234620117,23851524234630117,23851524234690117,not_delivering,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3058,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 A,not_delivering,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / B,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,0,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG_1_CBO_Restart_17.08.2022 / PKV / Leadgenerierung Versicherungsvermittlung,23851524234620117,23851524234600117,23851524234670117,not_delivering,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
3059,2022-08-31,2022-08-31,00079 / Restart 27.06.2022 D,not_delivering,GG6PT / 20-40 / MW / DE / Premium Placement / Exel. Lead 180D / D,0.0,ABSOLUTE_OCPM,Kampagnenbudget wird verwendet,0,0,7 Tage (Klick) oder 1 Tag (Aufruf),,,0,0,,–,–,–,0.0,Fortlaufend,GG_1_CBO_Restart_17.08.2022 / PKV / Leadgenerierung Versicherungsvermittlung,23851524234620117,23851524234680117,23851524234660117,not_delivering,0.0,0.0,0,,,GG6PT,Lead,MW,LLA 1%,20-40,Premium Placement,180D,DE,0,63228
